date,apport,lacher,stock
2020-02-12,0.379,2.283,1455.645
2020-02-13,0.589,2.7680000000000002,1453.494
2020-02-14,0.635,2.253,1451.754
2020-02-15,1.286,2.374,1450.7839999999999
2020-02-16,0.3,2.764,1448.028
2020-02-17,0.618,2.614,1446.207
2020-02-18,0.771,2.326,1444.773
2020-02-19,0.449,2.274,1442.997
2020-02-20,0.332,2.384,1440.762
2020-02-21,0.493,2.565,1438.734
2020-02-22,0.422,3.097,1436.015
2020-02-23,0.72,3.227,1433.72
2020-02-24,0.536,2.782,1431.536
2020-02-25,0.40499999999999997,2.7,1429.2740000000001
2020-02-26,0.364,2.591,1427.121
2020-02-27,0.752,2.597,1425.453
2020-02-28,0.477,2.676,1423.512
2020-02-29,0.36,2.559,1421.126
2020-03-01,0.644,2.745,1419.238
2020-03-02,0.366,3.0829999999999997,1416.76
2020-03-03,0.698,2.4819999999999998,1415.133
2020-03-04,2.302,2.567,1415.242
2020-03-05,2.117,2.448,1406.469
2020-03-06,0.741,2.639,1413.557
2020-03-07,0.924,2.563,1412.228
2020-03-08,9.366,2.664,1419.451
2020-03-09,5.734999999999999,2.757,1422.704
2020-03-10,4.877,3.474,1424.479
2020-03-11,7.29,3.123,1428.951
2020-03-12,5.082,3.08,1431.22
2020-03-13,2.398,2.843,1431.032
2020-03-14,3.4779999999999998,2.799,1432.054
2020-03-15,3.0589999999999997,2.662,1432.7740000000001
2020-03-17,1.924,3.442,1432.681
2020-03-18,1.51,2.44,1432.036
2020-03-19,1.213,2.293,1430.944
2020-03-21,0.9850000000000001,2.304,1428.633
2020-03-22,3.161,2.259,1429.526
2020-03-24,1.621,2.318,1429.425
2020-03-25,3.118,2.83,1430.01
2020-03-26,3.89,2.412,1431.816
2020-03-27,6.228000000000001,1.856,1436.459
2020-03-28,2.807,1.772,1437.769
2020-03-29,3.8189999999999995,2.322,1439.521
2020-03-30,5.187,2.779,1442.25
2020-03-31,8.469,3.29,1447.335
2020-04-01,3.752,3.134,1448.199
2020-04-02,2.4010000000000002,2.6100000000000003,1448.146
2020-04-03,5.5360000000000005,2.405,1451.5720000000001
2020-04-04,5.917,1.661,1456.139
2020-04-05,3.818,1.705,1458.547
2020-04-06,3.063,2.43,1459.329
2020-04-07,1.993,2.332,1459.052
2020-04-08,1.9160000000000001,2.238,1458.699
2020-04-09,1.444,2.314,1457.848
2020-04-10,1.772,2.318,1457.335
2020-04-11,1.246,2.512,1455.911
2020-04-12,2.096,2.347,1455.73
2020-04-13,0.918,2.735,1453.583
2020-04-14,1.488,2.35,1452.5240000000001
2020-04-16,0.916,2.723,1449.055
2020-04-17,0.881,2.7479999999999998,1447.097
2020-04-18,0.8160000000000001,3.017,1444.606
2020-04-19,2.632,3.065,1444.0829999999999
2020-04-20,1.333,2.789,1442.368
2020-04-21,3.959,3.181,1443.179
2020-04-22,3.798,1.583,1445.539
2020-04-23,2.275,1.499,1446.49
2020-04-24,1.988,2.243,1446.364
2020-04-26,2.324,2.29,1446.396
2020-04-27,3.338,1.849,1447.564
2020-04-28,3.481,2.153,1448.9099999999999
2020-04-29,6.4190000000000005,1.56,1453.94
2020-04-30,5.615,1.454,1457.933
2020-05-01,2.845,1.9749999999999999,1458.6660000000002
2020-05-02,1.498,1.648,1458.248
2020-05-03,1.238,1.742,1457.343
2020-05-05,1.623,2.367,1454.641
2020-05-06,0.863,2.767,1452.239
2020-05-07,0.516,2.719,1449.791
2020-05-08,1.146,2.95,1447.653
2020-05-09,0.553,3.399,1443.947
2020-05-10,0.634,2.089,1442.196
2020-05-11,0.273,3.481,1438.221
2020-05-12,0.40199999999999997,2.814,1435.385
2020-05-13,0.365,3.111,1431.96
2020-05-14,0.255,3.218,1428.319
2020-05-15,0.498,3.104,1425.0919999999999
2020-05-16,0.5660000000000001,2.759,1422.351
2020-05-17,0.252,3.227,1418.778
2020-05-18,0.163,3.385,1415.181
2020-05-19,0.318,2.825,1412.454
2020-05-20,0.521,3.146,1409.3980000000001
2020-05-21,0.082,3.015,1405.874
2020-05-22,0.628,2.804,1403.453
2020-05-26,0.447,2.964,1391.198
2020-05-27,0.212,3.22,1387.653
2020-05-28,0.154,3.336,1383.849
2020-05-29,0.501,3.441,1380.4669999999999
2020-05-31,0.331,3.593,1372.925
2020-06-01,0.437,3.757,1368.8990000000001
2020-06-02,2.731,3.399,1382.3909999999998
2020-06-03,5.069,4.223,1382.6209999999999
2020-06-04,1.309,4.292,1379.261
2020-06-05,0.966,3.2830000000000004,1376.523
2020-06-06,0.491,3.935,1372.21
2020-06-07,0.606,3.9370000000000003,1368.1109999999999
2020-06-09,0.483,3.589,1360.227
2020-06-10,2.437,3.571,1358.725
2020-06-11,0.65,3.573,1355.158
2020-06-12,0.47200000000000003,3.598,1351.397
2020-06-13,0.5609999999999999,3.62,1347.754
2020-06-14,0.415,3.815,1343.5220000000002
2020-06-15,0.429,3.872,1339.335
2020-06-16,0.35500000000000004,3.627,1335.404
2020-06-17,0.188,3.779,1331.199
2020-06-18,0.169,4.023,1326.436
2020-06-19,0.293,3.978,1322.031
2020-06-20,0.32999999999999996,4.007,1317.642
2020-06-21,0.138,4.0120000000000005,1312.978
2020-06-22,0.094,4.089,1308.246
2020-06-23,0.092,3.949,1303.181
2020-06-24,0.421,3.838,1298.75
2020-06-25,0.454,4.152,1294.338
2020-07-02,0.11399999999999999,4.395,1264.353
2020-07-03,0.254,4.654,1259.26
2020-07-04,0.436,4.558,1254.385
2020-07-05,0.11,4.46,1248.8609999999999
2020-07-06,0.11699999999999999,4.87,1243.516
2020-07-07,0.232,4.318,1238.717
2020-07-08,0.153,4.571,1233.391
2020-07-09,0.457,4.574,1228.592
2020-07-10,0.34099999999999997,4.569,1223.899
2020-07-11,0.301,4.539,1219.208
2020-07-12,0.255,4.562,1209.184
2020-07-13,0.20600000000000002,4.438,1204.549
2020-07-14,0.369,4.694,1204.764
2020-07-15,0.7979999999999999,4.579,1200.644
2020-07-16,0.6990000000000001,4.223,1196.974
2020-07-17,0.619,4.048,1193.232
2020-07-18,0.431,4.14,1189.152
2020-07-19,0.092,4.304,1184.321
2020-07-20,0.45,4.391,1180.0220000000002
2020-07-21,0.207,4.19,1175.5700000000002
2020-07-22,0.191,4.019,1171.362
2020-07-23,0.163,4.227,1166.913
2020-07-24,0.279,4.359,1162.431
2020-07-25,0.43,4.599,1158.01
2020-07-26,0.333,4.271,1153.495
2020-07-27,0.236,4.515,1148.91
2020-07-28,0.5,4.343,1144.621
2020-07-29,0.2,4.42,1139.8600000000001
2020-07-30,0.10300000000000001,4.496,1135.008
2020-07-31,0.14500000000000002,4.394,1129.87
2020-08-01,0.438,4.156,1125.941
2020-08-02,0.369,3.8930000000000002,1121.745
2020-08-03,0.369,4.172,1117.452
2020-08-04,0.46399999999999997,3.798,1113.759
2020-08-05,1.4749999999999999,4.025,1110.809
2020-08-06,0.317,3.746,1106.444
2020-08-07,0.195,3.7100000000000004,1102.285
2020-08-08,0.498,4.022,1098.32
2020-08-09,0.233,3.766,1094.302
2020-08-10,0.323,4.038,1090.504
2020-08-11,0.091,3.68,1086.288
2020-08-12,0.145,3.6,1082.505
2020-08-13,0.329,3.704,1078.834
2020-08-14,0.16,3.6260000000000003,1074.859
2020-08-15,1.116,3.777,1071.923
2020-08-16,0.481,4.065,1067.9360000000001
2020-08-17,1.1420000000000001,4.321,1064.646
2020-08-18,1.9909999999999999,3.907,1062.434
2020-08-19,0.798,4.013,1058.883
2020-08-21,0.294,3.7800000000000002,1050.946
2020-08-22,0.404,3.8480000000000003,1047.048
2020-08-23,0.491,3.813,1043.29
2020-08-24,0.188,4.132,1039.0629999999999
2020-08-25,0.11900000000000001,3.8760000000000003,1034.903
2020-08-26,0.203,3.894,1030.815
2020-08-27,0.22899999999999998,3.926,1026.729
2020-08-28,0.504,3.9150000000000005,1023.0690000000001
2020-08-29,0.34500000000000003,3.857,1019.321
2020-08-30,0.2,3.7990000000000004,1015.43
2020-08-31,0.374,4.182,1011.377
2020-09-01,0.314,3.869,1005.076
2020-09-02,0.292,3.7350000000000003,1001.108
2020-09-03,3.871,3.4619999999999997,1001.196
2020-09-04,1.177,3.696,998.432
2020-09-05,1.334,6.352,1991.376
2020-09-06,10.255,3.1710000000000003,1002.698
2020-09-07,2.692,3.647,1001.952
2020-09-08,0.843,3.166,999.631
2020-09-09,1.9060000000000001,3.607,995.8119999999999
2020-09-10,2.348,3.115,994.817
2020-09-11,9.916,3.045,1001.939
2020-09-12,4.837,2.032,1004.823
2020-09-13,4.709,1.923,1007.508
2020-09-14,3.755,1.822,1009.71
2020-09-15,5.043,2.9690000000000003,1011.615
2020-09-16,2.439,1.766,1012.4490000000001
2020-09-17,1.538,1.921,1012.1650000000001
2020-09-18,1.057,2.871,1010.3960000000001
2020-09-19,0.812,2.871,1008.36
2020-09-20,0.881,3.043,1006.2109999999999
2020-09-21,0.9,3.0140000000000002,1004.3589999999999
2020-09-22,4.53,2.968,1005.9159999999999
2020-09-23,5.563000000000001,2.132,1009.463
2020-09-24,0.8190000000000001,2.086,1006.689
2020-09-25,1.31,2.645,1005.169
2020-09-26,0.503,2.4299999999999997,1002.6759999999999
2020-09-27,1.0250000000000001,2.4130000000000003,1000.852
2020-09-28,0.224,2.59,997.729
2020-09-29,0.264,2.814,995.048
2020-09-30,0.494,3.012,992.5459999999999
2020-10-01,0.774,3.243,989.927
2020-10-02,0.436,2.785,987.064
2020-10-03,0.8800000000000001,3.2119999999999997,984.396
2020-10-04,0.33,3.1839999999999997,981.437
2020-10-05,0.426,3.022,978.7429999999999
2020-10-06,0.33699999999999997,2.912,976.056
2020-10-07,0.748,3.0919999999999996,973.815
2020-10-08,0.506,2.952,971.4159999999999
2020-10-09,0.447,3.23,968.4780000000001
2020-10-10,0.5720000000000001,3.237,965.7760000000001
2020-10-11,0.416,2.888,962.952
2020-10-12,1.125,3.471,960.911
2020-10-13,2.67,2.514,961.1809999999999
2020-10-14,0.766,2.615,959.396
2020-10-15,0.974,2.966,957.443
2020-10-16,1.066,2.7520000000000002,955.81
2020-10-17,0.512,2.741,953.4989999999999
2020-10-18,0.527,3.167,950.75
2020-10-19,0.556,3.188,948.1129999999999
2020-10-20,0.265,2.837,945.6189999999999
2020-10-21,0.341,2.886,942.755
2020-10-22,0.469,3.2079999999999997,939.794
2020-10-23,0.731,2.884,937.577
2020-10-24,0.5680000000000001,3.006,935.099
2020-10-25,0.495,2.865,932.755
2020-10-26,0.599,3.076,930.6080000000001
2020-10-27,0.665,2.877,928.481
2020-10-28,0.421,2.509,926.465
2020-10-29,1.5419999999999998,3.041,924.948
2020-10-30,0.604,2.73,922.896
2020-10-31,0.785,2.8,920.943
2020-11-01,0.48,2.742,918.702
2020-11-02,0.533,3.076,916.243
2020-11-03,0.641,2.766,914.195
2020-11-04,0.703,3.058,911.918
2020-11-05,0.722,2.6399999999999997,910.193
2020-11-06,0.672,3.034,908.019
2020-11-07,0.352,2.809,905.431
2020-11-08,0.508,3.141,902.876
2020-11-09,0.388,3.031,900.211
2020-11-10,0.45799999999999996,2.859,897.926
2020-11-11,0.23600000000000002,2.634,895.434
2020-11-12,0.383,2.8449999999999998,893.042
2020-11-13,0.525,2.826,890.821
2020-11-14,0.551,2.612,888.795
2020-11-15,0.375,2.9139999999999997,886.208
2020-11-16,0.226,2.859,883.445
2020-11-17,0.75,2.945,881.499
2020-11-18,0.66,2.612,879.759
2020-11-19,3.024,2.775,880.379
2020-11-20,1.418,2.61,879.561
2020-11-21,3.169,1.825,881.295
2020-11-22,5.6129999999999995,1.817,885.6460000000001
2020-11-23,16.376,1.7630000000000001,900.825
2020-11-24,8.005,3.5850000000000004,905.467
2020-11-25,7.4030000000000005,1.5219999999999998,911.413
2020-11-26,2.734,1.65,912.569
2020-11-27,2.626,2.565,912.862
2020-11-28,2.362,2.268,913.095
2020-11-29,2.413,2.1919999999999997,913.5
2020-11-30,3.297,2.271,914.917
2020-12-01,1.971,2.134,914.891
2020-12-02,1.6700000000000002,2.158,914.611
2020-12-03,4.035,2.105,916.795
2020-12-04,6.08,2.522,920.538
2020-12-05,2.917,3.468,920.177
2020-12-06,2.751,2.585,920.516
2020-12-07,5.034,2.102,923.596
2020-12-08,1.899,1.5539999999999998,923.856
2020-12-09,2.862,1.5519999999999998,925.076
2020-12-10,11.923,2.2159999999999997,934.731
2020-12-11,9.691,2.005,942.2909999999999
2020-12-12,16.679000000000002,1.714,957.303
2020-12-13,22.535,1.684,978.153
2020-12-14,15.178,1.9709999999999999,991.1899999999999
2020-12-15,4.644,1.887,990.981
2020-12-16,4.09,3.3449999999999998,991.672
2020-12-17,4.3020000000000005,1.9769999999999999,993.875
2020-12-18,4.335,1.6179999999999999,996.528
2020-12-19,3.6319999999999997,1.95,998.187
2020-12-20,4.614,1.699,1001.113
2020-12-21,7.968,1.849,1007.1659999999999
2020-12-22,7.124,2.332,987.2139999999999
2020-12-23,2.785,1.662,1012.555
2020-12-24,2.471,1.611,1013.211
2020-12-25,2.261,1.811,1013.497
2020-12-26,5.279,1.635,1017.077
2020-12-27,31.798000000000002,4.526999999999999,1044.338
2020-12-28,30.003,5.4639999999999995,1068.815
2020-12-29,7.492,1.987,1074.238
2020-12-30,5.086,1.1969999999999998,1078.064
2020-12-31,7.841,1.345,1084.411
2021-01-01,9.198,2.518,1090.985
2021-01-02,4.534,1.653,1093.661
2021-01-03,3.329,1.597,1095.264
2021-01-04,3.12,1.1680000000000001,1096.914
2021-01-05,2.7199999999999998,0.798,1098.691
2021-01-06,1.894,0.625,1099.818
2021-01-07,1.652,0.863,1100.465
2021-01-08,1.9569999999999999,0.9560000000000001,1101.289
2021-01-09,1.78,0.984,1101.99
2021-01-10,1.156,1.311,1101.644
2021-01-11,2.0709999999999997,1.157,1102.4460000000001
2021-01-12,2.953,1.567,1103.722
2021-01-13,7.6049999999999995,2.144,1109.052
2021-01-14,3.201,2.206,1108.597
2021-01-15,1.853,2.1590000000000003,1108.18
2021-01-16,4.385,1.77,1110.709
2021-01-17,6.304,2.3689999999999998,1113.135
2021-01-18,7.367,5.368,1114.994
2021-01-19,3.681,1.7389999999999999,1116.8400000000001
2021-01-20,3.714,1.872,1118.571
2021-01-21,3.5980000000000003,1.5659999999999998,1120.462
2021-01-22,3.331,1.4469999999999998,1122.241
2021-01-23,2.839,1.386,1123.5610000000001
2021-01-24,3.837,1.4380000000000002,1125.893
2021-01-25,4.444,1.832,1128.357
2021-01-26,8.372,1.3980000000000001,1135.256
2021-01-27,14.62,1.4080000000000001,1148.354
2021-01-28,4.409,2.458,1150.21
2021-01-29,3.924,2.785,1151.156
2021-01-30,2.8,2.281,1151.5230000000001
2021-01-31,2.387,1.812,1151.352
2021-02-01,6.119,1.257,1156.103
2021-02-02,7.327,1.733,1161.555
2021-02-03,4.501,1.748,1164.21
2021-02-04,3.455,1.652,1165.96
2021-02-05,2.765,1.595,1120.1889999999999
2021-02-06,3.498,1.673,1168.975
2021-02-07,2.875,1.7109999999999999,1169.991
2021-02-08,2.6719999999999997,1.556,1153.909
2021-02-09,2.195,1.574,1154.4789999999998
2021-02-10,1.547,1.56,1154.278
2021-02-11,4.912,1.669,1157.485
2021-02-12,2.927,1.915,1158.323
2021-02-13,1.373,2.8449999999999998,1156.185
2021-02-14,2.289,1.401,1156.998
2021-02-15,2.239,1.698,1157.413
2021-02-16,1.62,2.114,1156.824
2021-02-17,1.569,2.08,1156.063
2021-02-18,1.824,2.665,1155.05
2021-02-19,1.212,1.73,1154.2549999999999
2021-02-20,1.152,1.72,1153.51
2021-02-21,1.1560000000000001,1.681,1152.849
2021-02-22,0.718,1.678,1151.564
2021-02-23,0.7709999999999999,1.725,1150.2549999999999
2021-02-24,0.726,1.6360000000000001,1148.873
2021-02-25,1.037,1.589,1148.098
2021-02-26,0.6429999999999999,1.568,1147.004
2021-02-27,0.646,1.607,1145.894
2021-02-28,0.324,1.6989999999999998,1144.4250000000002
2021-03-01,0.979,1.741,1143.251
2021-03-02,0.631,1.7409999999999999,1141.711
2021-03-03,0.736,1.698,1140.424
2021-03-04,0.217,1.649,1138.526
2021-03-05,0.542,1.612,1136.96
2021-03-06,0.6010000000000001,1.606,1135.769
2021-03-07,0.614,1.625,1134.2450000000001
2021-03-08,0.679,2.196,1132.5520000000001
2021-03-09,0.761,2.193,1131.26
2021-03-10,1.269,2.246,1130.473
2021-03-11,0.512,2.3,1128.753
2021-03-12,1.064,2.232,1127.774
2021-03-13,0.821,2.164,1126.492
2021-03-14,0.435,2.151,1124.885
2021-03-15,1.078,2.236,1123.537
2021-03-16,0.504,2.105,1121.845
2021-03-17,0.39299999999999996,2.185,1119.898
2021-03-18,1.135,2.141,1119.069
2021-03-19,0.653,2.35,1117.5629999999999
2021-03-20,3.096,2.096,1118.89
2021-03-21,5.69,1.895,1123.081
2021-03-22,18.935,5.833,1135.22
2021-03-23,12.153,13.464,1138.108
2021-03-24,6.0760000000000005,2.702,1141.453
2021-03-25,3.9629999999999996,3.619,1141.94
2021-03-26,4.248,2.041,1144.357
2021-03-27,5.093,2.104,1147.441
2021-03-28,4.917,2.259,1150.218
2021-03-29,3.4149999999999996,2.182,1151.608
2021-03-30,2.362,2.008,1152.087
2021-03-31,1.2510000000000001,2.18,1151.225
2021-04-01,1.49,2.267,1150.618
2021-04-02,1.1360000000000001,2.298,1149.584
2021-04-03,0.899,2.487,1148.037
2021-04-04,0.915,2.722,1146.401
2021-04-05,0.929,2.694,1144.771
2021-04-06,0.476,2.4899999999999998,1142.912
2021-04-07,0.66,2.651,1139.616
2021-04-08,0.212,2.386,1144.9850000000001
2021-04-09,0.928,2.45,1143.328
2021-04-10,1.006,2.6599999999999997,1141.658
2021-04-11,0.266,2.63,1138.877
2021-04-12,0.727,2.584,1136.47
2021-04-13,0.7979999999999999,2.538,1134.787
2021-04-14,0.215,2.346,1132.3310000000001
2021-04-15,1.3739999999999999,3.221,1130.604
2021-04-16,0.864,2.264,1129.517
2021-04-17,2.842,2.203,1130.518
2021-04-18,5.61,1.8519999999999999,1134.693
2021-04-19,4.352,3.375,1136.083
2021-04-20,3.386,2.464,1137.329
2021-04-21,2.072,2.477,1137.164
2021-04-22,2.0909999999999997,2.642,1136.77
2021-04-23,2.301,2.535,1136.984
2021-04-24,3.035,2.595,1137.965
2021-04-25,1.286,2.48,1137.139
2021-04-26,1.443,2.516,1135.789
2021-04-27,1.58,2.612,1135.028
2021-04-28,0.74,2.482,1133.276
2021-04-29,0.881,2.618,1131.723
2021-04-30,1.102,2.687,1130.285
2021-05-01,0.798,2.716,1128.467
2021-05-02,0.383,2.939,1126.056
2021-05-03,2.14,2.627,1125.728
2021-05-04,0.747,2.415,1124.373
2021-05-05,0.768,2.511,1122.791
2021-05-06,1.037,2.4890000000000003,1121.627
2021-05-12,1.042,2.67,1117.5449999999998
2021-05-13,0.709,2.5500000000000003,1115.805
2021-05-14,0.831,2.088,1113.994
2021-05-15,0.704,2.901,1111.69
2021-05-16,0.709,2.985,1109.4350000000002
2021-05-17,0.764,2.954,1106.422
2021-05-18,0.44000000000000006,2.961,1103.744
2021-05-19,0.5349999999999999,3.294,1100.799
2021-05-20,0.343,3.278,1097.13
2021-05-21,1.041,3.496,1094.5130000000001
2021-05-22,0.689,3.513,1091.577
2021-05-23,0.354,3.6100000000000003,1087.943
2021-05-24,0.761,3.339,1084.952
2021-05-25,0.40399999999999997,4.412,1080.845
2021-05-26,0.753,2.433,1079.139
2021-05-27,0.383,4.351,1074.435
2021-05-28,0.6679999999999999,2.371,1072.856
2021-05-29,0.247,4.331,1068.613
2021-05-30,0.504,1.9689999999999999,1066.609
2021-05-31,0.54,4.3420000000000005,1062.4379999999999
2021-06-01,0.339,2.419,1060.331
2021-06-02,0.295,4.517,1055.836
2021-06-03,0.64,2.402,1053.926
2021-06-04,0.657,4.587,1049.942
2021-06-05,0.9079999999999999,2.338,1048.025
2021-06-06,0.7,4.626,1044.089
2021-06-07,0.513,3.692,1040.259
2021-06-08,0.606,3.61,1036.99
2021-06-09,0.161,3.808,1033.028
2021-06-10,0.33299999999999996,3.807,1029.458
2021-06-11,0.247,3.509,1025.6970000000001
2021-06-12,0.092,3.824,1021.658
2021-06-13,0.531,3.509,1018.681
2021-06-14,0.5800000000000001,3.883,1014.975
2021-06-15,0.158,3.6279999999999997,1010.9010000000001
2021-06-16,0.596,3.685,1007.437
2021-06-17,0.082,3.665,1003.084
2021-06-18,0.51,4.004,999.496
2021-06-19,0.205,3.964,995.266
2021-06-20,0.216,4.066,990.962
2021-06-21,0.787,4.078,1030.644
2021-06-22,0.522,4.091,1026.787
2021-06-23,0.244,4.077,1022.68
2021-06-24,0.543,3.975,1018.986
2021-06-25,0.194,3.872,1014.84
2021-06-26,0.223,3.799,968.297
2021-06-28,0.771,4.026,1002.717
2021-06-29,0.46099999999999997,3.7199999999999998,998.893
2021-06-30,0.287,3.852,995.014
2021-07-01,0.4,3.703,991.4110000000001
2021-07-02,0.171,3.835,987.19
2021-07-03,0.356,3.782,941.818
2021-07-04,0.139,3.819,937.728
2021-07-05,0.621,3.842,974.773
2021-07-07,0.21200000000000002,3.656,966.46
2021-07-08,0.608,4.091,962.5310000000001
2021-07-09,0.119,3.9490000000000003,958.25
2021-07-10,0.369,3.982,913.9399999999999
2021-07-11,0.217,3.859,909.646
2021-07-12,0.828,4.231,945.915
2021-07-13,0.343,4.044,941.589
2021-07-14,0.477,4.075,937.427
2021-07-15,0.255,4.087,933.271
2021-07-16,0.466,4.28,929.032
2021-07-17,0.154,3.9429999999999996,924.553
2021-07-18,0.131,3.892,920.246
2021-07-19,0.462,3.758,916.291
